ID1||codigo||descripcion||detalle||plataforma||servidor||base||esquema||tabla||campo||tipo_dato||largo||permite_null||golden_record||usuario_modificacion_detalle||usuario_modificacion_atributo||fecha_modificacion_detalle||fecha_modificacion_atributo
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||ANALITICA||GYEINTNEGDB01||STAGING||dbo||FACTURACION_TC_||CUENTA_SYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||ANALITICA||GYEINTNEGDB01||STAGING||dbo||TC||CUENTA_SYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||ANALITICA||GYEINTNEGDB01||STAGING||dbo||TC_ACTIVAS||CUENTA_SYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||ANALITICA||GYEINTNEGDB01||STAGING||dbo||TC_TG||CUENTA_SYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||ANALITICA||GYEINTNEGDB01||STAGING||dbo||TMPVS_CLTENOENCONTRADO||CuentaSystem||nVarChar||10||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BaseCompleta_V1A30||CuentaSystem||nVarChar||50||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BaseVencido_31A60||CuentaSystem||Float||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK_20200409||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK_20200410||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK_20200415||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK_20200418||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK_20200421||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK_20200429||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK20200430||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK20200515||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BAK20200531||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BKP_20200615||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BKP_20200630||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BKP_20200715||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BKP_20200731||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BKP_20200815||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BKP_20200831||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDO_TC_COVID_19_BKP_20200930||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_DIFERIDOEXT_TC_COVID_19||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_FECHACORTE_ESTCUENTA||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_TMP_TARJETAS_CANJE||CuentaSystem||VarChar||20||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_TMP_TARJETAS_CANJE_RESP_20220726||CuentaSystem||VarChar||20||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_VW_DIFERIDO_TC_COVID_19||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||BG_VW_REFINAN_TC_COVID_19||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||DIFERIDO_TC_BASE_RIESGO||CUENTA SYSTEM||nVarChar||255||SI||0||0||20234||||2024-03-14
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||DIFERIDO_TC_BASE_RIESGO_bck_04Abril||CUENTA SYSTEM||nVarChar||255||SI||0||0||20234||||2024-03-14
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||DIFERIDO_TC_BASE_RIESGO_NOMATCH||CUENTA SYSTEM||nVarChar||255||SI||0||0||20234||||2024-03-14
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||Banco_de_Guayaquil_S_A_ISV||dbo||DIFERIDO_TC_BASERIESGO0||CuentaSystem||nVarChar||255||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||ACTUALIZADO$||cuentasyStem||Float||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||CMP_TURBO_PUNTOS||CUENTA SYSTEM||Int||-||NO||0||0||20234||||2024-03-14
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||contratostc$||CuentaSystem||Float||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||reca_atrnautorizalog_tmp||la_cuentasystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||reca_domiciliosyscard||Cuenta System||Int||-||NO||0||0||20234||||2024-03-14
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||reca_jr||la_cuentasystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||reca_recurrentemal||la_cuentasystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||reca_recurrentemal2||la_cuentasystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||vreca_tc_porcedula||cuentasystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||BI02||GYEBI02||ITINERIBUS||dbo||vreca_tc_porcedula1||cuentasystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||Campanas||BG_TARJETAS_CANJE_FINAL||CuentaSystem||VarChar||20||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||BG_TB_RegularizacionConsumoMeta||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||CAMPANIA_LIFEMILES_DIC2023||CUENTASYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||Carga||CuentaSystem||VarChar||50||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||Colocaciones||CuentaSystem||Numeric||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||Consumos||CuentaSystem||Numeric||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||TB_BASE_BIG_PROMO_GENERAL||CUENTA_SYSTEM||Decimal||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||TB_BIGPROMO_MAMA||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||TB_CAMPANIA_PAPA||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||temp_cuentasystem||cuentasystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||TempoColoco||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||TempoConsumos||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||dbo||TempoSuscripciones||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_AmexDoublesSeguimientoParticipantes||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_AmexDoublesSeguimientoParticipantes||CuentaSystemActiva||Int||-||SI||0||0||20234||||2024-03-14
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Audiencia_RecuperacionFacturacion||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Consumos_Unica||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_CuentasActivasSinPlastico_Audiencia||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_CuentasActivasSinPlastico_Seguimiento||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_ErrorConsumos||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_MatriculacionCtasPagosTC_Participantes||CUENTA_SYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_AvanceEfectivo||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_AvanceEfectivo_Historico||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_CampaniasVacacionesAerolineas||CUENTASYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Champion||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Champion_Temp||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ColocacionAdicionales||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ColocacionAdicionales_Historico||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ColocacionAdicionales202107 --||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ComunicacionCobrosPrestaciones||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ComunicacionCobrosPrestaciones_Historico||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumoMeta||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumoMeta_Historico||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumoMetaAdicionales||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumoMetaAdicionales_Detalle||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumoMetaAdicionales_Detalle_Historico||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumoMetaAdicionalesHistorico||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumosMillas||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumosMillas_Historico||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_ConsumosMillas_Historico_OLD||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_CupoGarantiaPortal||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_CupoGarantiaPortal_Historico||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Debit||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_GuayaquilCountryClub||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Mama||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Millas||CUENTASYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Millas_CallCenter||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Millas_CallCenter_Historico||CUENTA_SYSTEM||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Millas_Historico||CUENTASYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_PARTICIPANTES_MILLAS_Validador||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Millas_Venta3raCampania||CUENTASYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Papa||CUENTASYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Papa_Sorteo||CUENTASYSTEM||Int||-||NO||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Polizas||CuentaSystem||Int||-||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Polizas_Millas||CuentaSystem||VarChar||10||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_Polizas_Millas_ListaNegra||CuentaSystem||VarChar||10||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_PolizasDetalle||CuentaSystem||VarChar||10||SI||0||0||20234||||2024-05-17
1||23||Cuenta System||Id de Código de la cuenta de la tarjeta del Cliente, principal y sus adicionales.||CAMPAÑAS||GYESMARTDB01||BG_SmartCampaign||SmartCampaign||BG_TB_Participantes_PreAprobadas||CuentaSystem||Int||-||NO||0||0||20234||||2024-05-17
