ID1||plataforma||servidor||base||esquema||tabla||descripcion||data_owner||data_steward||fecha_creacion||num_columnas||columnas_documentadas||avance||clasificacion||fecha_Proceso||estado||used_mb
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_ACTIVA_TC_SINPLST_JA||||||||2024-07-05||18||0||0.0||TRB||2025-05-12||P||0.15
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||CLKRELA_DIARIO||||||||2022-10-24||23||0||0.0||TRB||2025-05-12||P||1662.27
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||t4||||||||2022-11-01||23||4||0.173913||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||buffer_emp_2018||||||||2020-04-03||2||0||0.0||TRB||2025-05-12||P||0.81
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CALIFICACION_AGOSTO_2021||||||||2021-08-18||2||0||0.0||TRB||2025-05-12||P||50.3
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||ahorrometa_ARI||||||||2023-11-22||1||0||0.0||TRB||2025-05-12||P||13.1
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TB_SALDOS_DETALLE_CONCEDIDO||||||||2023-09-11||40||0||0.0||TRB||2025-05-12||P||328.95
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jch_tmp_cluster_tenedores_tmp||||||||2024-04-05||11||0||0.0||TMP||2025-05-12||P||0.55
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||AHMAEST_MM_YYYY||||||||2023-11-19||2||0||0.0||TRB||2025-05-12||P||53.95
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||MAPA_RIESGO_GARANTIAS||||||||2019-08-21||8||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CASH_REPORTES_NOMINA||||||||2020-09-09||30||2||0.066666||TRB||2025-05-12||P||15.57
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||TEMP_AVALUO_GYE3||||fpiguave||||2024-11-11||18||0||0.0||TMP||2025-05-12||P||7.48
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||BGGRUPO\dperalta1||TRX_MACK_CLIENTES_AGENCIAS||||dperalta1||||2025-04-23||151||0||0.0||TRB||2025-05-12||P||853.53
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||RENTABILIDAD_MACK_2024||||dperalta1||||2025-02-10||8||0||0.0||TRB||2025-05-12||P||300.27
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||TMP_AVALUO_GYE6||||fpiguave||||2024-10-23||20||0||0.0||TMP||2025-05-12||P||0.52
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||VENTANILLA_ATM_202412||||dperalta1||||2025-04-22||25||0||0.0||TRB||2025-05-12||P||1333.3
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TB_CTRL_PROC_CARGA_1906||||ccuenca||||2024-11-15||13||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo|| VENTAS_OFICIALES_DAP||||dperalta1||||2025-02-24||7||0||0.0||TRB||2025-05-12||P||17.05
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||TMP_AVALUO_GYE5||||fpiguave||||2024-10-22||20||0||0.0||TMP||2025-05-12||P||0.91
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||t_id_subdominio_eli||||ccuenca||||2025-04-03||2||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||BGGRUPO\dperalta1||DEUDAS_IFIS||||dperalta1||||2025-04-22||3||0||0.0||TRB||2025-05-12||P||128.54
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||MAESTRO_REGISTRO_CIVIL||||dperalta1||||2024-11-12||4||0||0.0||TRB||2025-05-12||P||0.18
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||temp_aport||||fpiguave||||2024-10-29||20||0||0.0||TMP||2025-05-12||P||1440.0
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||tmp_validacion_contacto||||fpiguave||||2024-11-15||18||0||0.0||TMP||2025-05-12||P||26.33
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||BGGRUPO\fpiguave||SALVAR_ANTIGUEDAD||||fpiguave||||2025-04-04||4||0||0.0||TRB||2025-05-12||P||1.29
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||MACK_2025||||dperalta1||||2025-02-01||17||0||0.0||TRB||2025-05-12||P||3882.46
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||tmp_deudas_20250114||||fpiguave||||2025-01-15||31||0||0.0||TMP||2025-05-12||P||66.29
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||BGGRUPO\dperalta1||MACK_2025_RESPALDO_SEGMENTOS_NUEVOS||||dperalta1||||2025-02-26||4||0||0.0||TRB||2025-05-12||P||742.31
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||CMP_VW_SOLICITUDES_TC||||||||2021-10-26||15||2||0.133333||TRB||2025-05-12||P||631.59
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||BASE_COMPARATIVA_1||||||||2022-07-06||33||4||0.121212||TRB||2025-05-12||P||264.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||REVISAR_CUENTAS_CERRADAS_2||||||||2023-10-11||4||0||0.0||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||tmp_avaluo_quito||||||||2024-06-28||6||0||0.0||TMP||2025-05-12||P||63.23
1||ANALITICA||GYEINTNEGDB01||SIMULACION||dbo||INFORMACION_CREDITICIA_BG_API||||||||2024-10-30||28||0||0.0||TRB||2025-05-12||P||0.01
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||BANCO_CAPITAL_2||||||||2023-06-09||22||0||0.0||TRB||2025-05-12||P||2.2
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||REP_LEGALES_BANCOS_202406||||||||2024-07-05||5||0||0.0||TRB||2025-05-12||P||5.13
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_CAMP_REVENTA_NE_2024_JA_1||||||||2024-06-05||15||0||0.0||TRB||2025-05-12||P||0.34
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||RESPALDO_REPETIDOS||||||||2022-10-04||11||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DATOS_SEGUROS_JOSE_INV||||||||2021-05-02||493||0||0.0||TRB||2025-05-12||P||0.13
1||ANALITICA||GYEINTNEGDB01||SIMULACION||dbo||INGRESOS_PERSONAS_NATURALES_202307_ant_cambios||||||||2024-01-16||74||5||0.067567||TRB||2025-05-12||P||2012.33
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||SG_DATOSPLANA||||||||2024-07-23||21||0||0.0||TRB||2025-05-12||P||10002.65
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||NECESIDADES_CLIENTES_INC_DIC23||||||||2024-01-23||16||0||0.0||TRB||2025-05-12||P||738.43
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||DW_DIM_ESTADO_PRODUCTO_IMPORT||||||||2021-12-29||2||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||DETALLE_SALIDASPI||||||||2023-08-09||39||0||0.0||TRB||2025-05-12||P||4068.49
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||ARCHIVO_PRODUCCION_TC_202304_20||||||||2023-04-20||15||1||0.066666||TRB||2025-05-12||P||80.09
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DETALLE_OPERACIONES_JUNIO_2022||||||||2022-06-05||55||0||0.0||TRB||2025-05-12||P||13.73
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||tmp_grp_saldo_cupo||||||||2024-06-04||5||0||0.0||TMP||2025-05-12||P||80.04
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TEMPMT_OTRASCOLOCACIONESMASTER||||||||2024-01-31||30||2||0.066666||TMP||2025-05-12||P||5.23
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||LIQUIDADAS_CAMPAÑAS_OCTUBRE||||||||2021-12-28||20||2||0.1||TRB||2025-05-12||P||8.19
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||base_TC_Subir_Fact||||||||2025-05-09||26||0||0.0||TRB||2025-05-12||P||36.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TBR_SALDO_CUENTAS_202210_RES||||||||2023-12-11||32||0||0.0||TRB||2025-05-12||P||3.6
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||NUEVOS_APROBADOS||||||||2022-06-16||1||0||0.0||TRB||2025-05-12||P||11.99
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||GESTION_ENERO_TELENEWS||||||||2023-03-11||5||1||0.2||TRB||2025-05-12||P||19.78
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||mi_credit_landeta||||||||2021-11-16||2||0||0.0||TRB||2025-05-12||P||0.06
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||TC_TCICLOFACTURA||||||||2024-10-03||11||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||PERFIL_MCDEBIT_2||||||||2023-09-19||50||4||0.08||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||tablets_evolution||||||||2021-12-01||2||1||0.5||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||SIMULACION||dbo||jch_tmp_deuda_bg_202410_sum||||||||2024-10-25||5||0||0.0||TMP||2025-05-12||P||149.38
1||ANALITICA||GYEINTNEGDB01||LakeHouse||dbo||Incident||||||||2025-04-25||18||0||0.0||TRB||2025-05-12||P||4.73
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||jfc_top1k||||||||2022-11-17||6||0||0.0||TRB||2025-05-12||P||0.08
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||Telefonos_PACH||||||||2023-03-07||4||0||0.0||TRB||2025-05-12||P||2.09
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||BGGRUPO\fpiguave||tmp_mad||||fpiguave||||2024-08-02||3||0||0.0||TMP||2025-05-12||P||142.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_LOG_CARGA_SERVIDOR_TD||||||||2024-05-20||5||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||ingresos_financiero||||||||2024-01-18||1||0||0.0||TRB||2025-05-12||P||2.33
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||TB_ACCION_TACTICA_4||||||||2023-09-18||16||2||0.125||TRB||2025-05-12||P||19.65
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CCO_SUPERCIAS||||||||2023-08-04||8||0||0.0||TRB||2025-05-12||P||37.65
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TB_CUOTA_BG||||||||2022-09-22||3||0||0.0||TRB||2025-05-12||P||0.86
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PORTAFOLIO_ULT_MES_2||||||||2024-03-04||4||0||0.0||TRB||2025-05-12||P||106.2
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||AUTOS_RESP||||||||2024-07-30||26||0||0.0||TRB||2025-05-12||P||1622.45
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||DATASET_RUTA_CHUBB_ACT||||||||2024-06-28||35||0||0.0||TRB||2025-05-12||P||54.72
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||ROP_FACTOR_RIESGO||||||||2023-03-16||7||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||MINI_MICRO_202302||||||||2023-02-15||213||13||0.061032||TRB||2025-05-12||P||39.65
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DATAFAST_COMERCIOS_TRX||||||||2021-02-05||4||0||0.0||TRB||2025-05-12||P||29.05
1||ANALITICA||GYEINTNEGDB01||SIMULACION||dbo||DEUDA_MICRO_DAP||||||||2024-10-30||2||0||0.0||TRB||2025-05-12||P||0.01
1||ANALITICA||GYEINTNEGDB01||CONSULTA_EMPRESAS||dbo||GEO_ESTADOS_CLIENTES||||||||2018-06-20||1||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||BGGRUPO\anl_ylucas1||tb_mdr_facturacion||||ylucas1||||2025-05-09||6||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PREFECTURA_EL_ORO||||||||2021-07-22||2||0||0.0||TRB||2025-05-12||P||0.05
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PROCESO_SCORE_BG_API_20230331||||||||2023-03-31||26||0||0.0||TRB||2025-05-12||P||34.34
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||MONTO_CREDHD_BG||||||||2022-03-31||2||0||0.0||TRB||2025-05-12||P||0.13
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||BASE_TELEFONICAS||||||||2021-09-14||18||2||0.111111||TRB||2025-05-12||P||34.2
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PERFIL_CREDITO||||||||2022-06-29||16||0||0.0||TRB||2025-05-12||P||35.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||VENDIDAS_CUPO_CERO||||||||2021-01-11||1||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||CONSULTA_EMPRESAS||dbo||logon_dap_1||||||||2024-02-08||1||0||0.0||TRB||2025-05-12||P||27.43
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||ADKSUMI_DIARIO||||||||2024-03-21||15||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||ACCIONISTAS_TOTAL||||||||2019-11-22||4||0||0.0||TRB||2025-05-12||P||30.59
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||ANALYTICS||TB_SEGMENTACION_RFM_TARJETAS||||||||2024-02-15||7||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TEMP_COMERCIOS_DATAFAST||||||||2023-09-11||2||0||0.0||TMP||2025-05-12||P||6.87
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||poner_alias||||||||2021-08-03||5||1||0.2||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PASA_MC_F||||||||2022-01-15||4||1||0.25||TRB||2025-05-12||P||1.22
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||tmp_tmp||||||||2023-12-21||9||0||0.0||TMP||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||CONSULTA_EMPRESAS||dbo||GEO_SEGMENTO_EMPRESAS||||||||2018-06-20||1||0||0.0||TRB||2025-05-12||P||0.04
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_BASES_SEGUROS_2024_JA||||||||2024-01-29||19||3||0.157894||TRB||2025-05-12||P||5.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||TBL_CATALOGO_BINAFINIDAD||||||||2023-07-21||17||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||ACTIVOS_DOMINIO||||||||2023-02-16||8||0||0.0||TRB||2025-05-12||P||143.34
1||ANALITICA||GYEINTNEGDB01||ContactabilidadP||BGGRUPO\fpiguave||tmp_hubspot_celulares2||||fpiguave||||2024-08-20||4||0||0.0||TMP||2025-05-12||P||0.41
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||PRO_ATM||||||||2019-07-22||24||1||0.041666||TRB||2025-05-12||P||191.2
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||contact||||||||2023-11-08||4||0||0.0||TRB||2025-05-12||P||307.91
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||ATM_BG_QGIS_INGRESOS||||||||2020-02-14||18||0||0.0||TRB||2025-05-12||P||0.18
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CANAL_ATM||||||||2018-10-02||1||0||0.0||TRB||2025-05-12||P||9.94
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||ahorro_meta_diciembre||||||||2024-01-18||9||1||0.111111||TRB||2025-05-12||P||18.47
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CATALOGO_DIM_PARTIDAS_COMEX||||||||2023-01-12||8||0||0.0||TRB||2025-05-12||P||0.1
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||Personas_Juridicas_BAJA_SEGMENTOS_F||||||||2024-04-19||30||2||0.066666||TRB||2025-05-12||P||0.47
1||ANALITICA||GYEINTNEGDB01||ContactabilidadP||dbo||TB_EXCLUIR_FIJO||||||||2023-11-08||1||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||PRESUPUESTO_BANCA_INCLUSION||||||||2023-09-25||43||1||0.023255||TRB||2025-05-12||P||1494.15
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||DW_DIM_JERARQUIA_VP_RELOJ||||||||2025-01-28||7||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||PROYECCIONMC_MASTER||||||||2024-02-19||7||0||0.0||TRB||2025-05-12||P||0.09
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DETALLE_CONSOLIDA_DEUDA_202112||||||||2021-12-09||48||0||0.0||TRB||2025-05-12||P||20.05
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||SUPERCIAS_INFORMACION_BENEFICIARIOS||||||||2023-02-17||9||1||0.111111||TRB||2025-05-12||P||14.69
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TMP_PRUEBA_CONTACTA||||||||2024-06-14||19||0||0.0||TMP||2025-05-12||P||8.99
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||DA_TB_PLASTICOS_CRED||||||||2023-08-09||8||0||0.0||TRB||2025-05-12||P||263.87
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CONSEJO_JUDICATURA||||||||2022-12-02||7||0||0.0||TRB||2025-05-12||P||3.36
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||DW_DIM_TIPO_SUBTIPO_COL||||||||2022-01-19||3||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||SUPERCIAS_CONSTITUCIONES_ADM_TEST_BORRAR||||||||2024-08-29||18||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||PATRIMONIO_INTERNO_BG||||||||2024-04-26||9||2||0.222222||TRB||2025-05-12||P||1.69
1||ANALITICA||GYEINTNEGDB01||CAMPAÑAS||dbo||HISTORICO_CAMPAÑAS||||||||2024-04-26||16||4||0.25||TRB||2025-05-12||P||217.67
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||BGGRUPO\anl_fpiguave||NOMINA_DAP||||fpiguave||||2025-05-06||3||0||0.0||TRB||2025-05-12||P||5.49
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||tmp_deuda_portafolio_dpa4||||fpiguave||||2025-05-05||6||0||0.0||TMP||2025-05-12||P||34.35
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||BGGRUPO\anl_fpiguave||CUMPLE_MESES||||fpiguave||||2025-05-06||2||0||0.0||TRB||2025-05-12||P||27.07
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||MAXIMA_DEUDA_FINANCIERA||||fpiguave||||2025-01-29||35||0||0.0||TRB||2025-05-12||P||621.35
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||tmp_deudas_202503||||fpiguave||||2025-04-09||34||0||0.0||TMP||2025-05-12||P||186.48
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||REGLAS_VCO||||mtomala||||2025-04-01||7||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||Usuarios_RLS_Seguros||||mtomala||||2024-12-13||2||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||BGGRUPO\anl_fpiguave||SALDO_PROMEDIO_2||||fpiguave||||2025-05-06||3||0||0.0||TRB||2025-05-12||P||955.52
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||tmp_depositos_feb||||fpiguave||||2025-04-23||8||0||0.0||TMP||2025-05-12||P||127.55
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||tmp_portafolio_baseline||||fpiguave||||2025-03-19||29||0||0.0||TMP||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||DIM_TIPO_PERSONA||||fpiguave||||2025-02-25||9||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||DA_TB_FAMILIA_HIJOS||||darguello||||2024-10-08||4||0||0.0||TRB||2025-05-12||P||741.82
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||tb_campana_saldos||||mtomala||||2024-04-01||10||0||0.0||TRB||2025-05-12||P||25.48
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||baseline_emp_dep2||||fpiguave||||2025-04-22||116||0||0.0||TRB||2025-05-12||P||15.66
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||con_neg_fidu_feb25||||fpiguave||||2025-04-10||10||0||0.0||TRB||2025-05-12||P||75.16
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||BGGRUPO\anl_fpiguave||SALDO_PROMEDIO||||fpiguave||||2025-05-06||4||0||0.0||TRB||2025-05-12||P||2120.27
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||tmp_lc_campos||||fpiguave||||2025-03-12||14||0||0.0||TMP||2025-05-12||P||0.71
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||BGGRUPO\anl_fpiguave||TMP_SAL_DIARIO_CART||||fpiguave||||2025-01-27||9||0||0.0||TMP||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TMP_SAL_DIARIO_CART||||jalcivar||||2025-03-06||9||0||0.0||TMP||2025-05-12||P||67.13
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||Visualizacion||FECHAS_DATAFAST||||wflores||||2025-04-07||1||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||BGGRUPO\anl_fpiguave||tmp_dpa_prueba||||fpiguave||||2025-01-23||7||0||0.0||TMP||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||tmp_dpa_prueba||||fpiguave||||2025-01-23||7||0||0.0||TMP||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||ContactabilidadP||dbo||CMP_CODIGO_CIUDAD_AREAS||||||||2023-12-11||2||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||ITB_DATOS_EMPLEADOS||||||||2022-10-24||18||1||0.055555||TRB||2025-05-12||P||2.08
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||CODIGOS_BANCOS||||||||2022-01-31||3||0||0.0||TRB||2025-05-12||P||0.1
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||COUNTRY_CLUB_202208||||||||2022-08-16||12||0||0.0||TRB||2025-05-12||P||0.03
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||DN_STAGING||comercios_quito||||||||2023-05-24||7||0||0.0||TRB||2025-05-12||P||1.47
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||CARTERA_PARAMS_IDENTIFICADOR_VCDO||||rpatino1||||2025-03-31||7||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TEMP_CANAL_REC_RPATINO1||||rpatino1||||2025-03-25||2||0||0.0||TMP||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TMP_GARANTIAS_SD||||sdiaz||||2024-10-20||11||0||0.0||TMP||2025-05-12||P||9.61
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AHO_META_RECICLADO_SEPT_JA||||jalvarez||||2025-01-06||5||0||0.0||TRB||2025-05-12||P||0.88
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_AUD_BIG_PROMO_VISA_2024||||jalvarez||||2024-11-11||21||0||0.0||TRB||2025-05-12||P||8.18
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_CONSUMO_STREAM_JA||||jalvarez||||2025-01-08||1||0||0.0||TRB||2025-05-12||P||4.83
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_DATA_SOCIO_DEMO_MC_ENVIAR_JA||||jalvarez||||2025-01-15||37||0||0.0||TRB||2025-05-12||P||517.9
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_EXTRACUPO_ENT_POBLADA_MDP_JA||||jalvarez||||2024-08-15||9||0||0.0||TRB||2025-05-12||P||13.23
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_GIRO_ACT_MASIVOS_JA||||jalvarez||||2024-06-14||16||0||0.0||TRB||2025-05-12||P||11.24
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_IN25_72A_CLIENTE_BG_JA||||jalvarez||||2025-03-05||61||0||0.0||TRB||2025-05-12||P||0.1
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_PARAM_UPGRADE_JA||||jalvarez||||2024-04-11||7||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||DN_STAGING||dbo||TB_POBLACION_INACTIVA_FIVESTEPS_JA||||jalvarez||||2024-10-10||4||0||0.0||TRB||2025-05-12||P||0.35
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||INGRESO_SRI_2019||||||||2021-04-01||39||1||0.025641||TRB||2025-05-12||P||195.16
1||ANALITICA||GYEINTNEGDB01||PROCESOS_BI||dbo||TB_CLIENTES_MATSERVICIOS_CORREOS||||||||2023-07-18||4||0||0.0||TRB||2025-05-12||P||0.0
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||SALDOS_PRODUCTOS||||||||2021-10-05||3||0||0.0||TRB||2025-05-12||P||0.02
1||ANALITICA||GYEINTNEGDB01||STAGING||dbo||REFINANCIADOS_RESTRUCT_BG||||||||2022-05-04||20||3||0.15||TRB||2025-05-12||P||1.64
